Sales,Profit
54.96714153011233,11.852355095063283
48.61735698828815,13.818833280940261
56.47688538100692,7.202864852361717
65.23029856408026,11.125938473381142
47.658466252766644,8.698714861756347
47.6586304305082,9.025749232470607
65.79212815507391,8.815212151522262
57.67434729152909,8.272018460640368
45.30525614065048,10.097043255889654
55.42560043585965,8.338099767177924
45.365823071875376,10.540913651559677
45.34270246429743,9.899523781101726
52.41962271566034,9.52210390626718
30.86719755342202,8.184872675916804
32.75082167486967,8.846457338863335
44.37712470759027,11.510782451651512
39.87168879665576,11.001834375248762
53.142473325952736,8.044889510402898
40.91975924478789,10.19866461085845
35.87696298664709,11.502774246743577
64.65648768921554,6.6611894377572565
47.74223699513465,11.08672038475987
50.67528204687924,8.674752482108307
35.75251813786544,11.141197337186318
44.556172754748175,8.473481686914965
51.10922589709866,6.390235798670962
38.490064225776976,6.744915124233675
53.75698018345672,10.096169893322765
43.99361310081195,10.519445003442964
47.083062502067236,8.191366749791182
43.98293387770603,11.277184917554749
68.52278184508938,6.67695987546208
49.86502775262066,9.867840402705367
39.422890710440996,7.577967600475087
58.225449121031886,8.696327784395681
37.791563500289776,10.094797342632829
52.08863595004755,8.279173269432095
30.403298761202244,9.23088891154035
36.71813951101569,12.012585618428881
51.96861235869123,8.846216260953703
57.38466579995411,11.671384224130284
51.7136828118997,7.740586290684764
48.843517176117594,11.059608355830566
46.98896304410711,12.8831372413158
35.214780096325725,5.056710999745421
42.801557916052914,8.406209489059046
45.393612290402125,11.15414425436108
60.57122226218915,9.593909227914015
53.43618289568462,10.742291746742618
32.36959844637266,8.79202962656836
53.24083969394795,10.1731795749458
46.149177195836835,9.68864552921584
43.23077999694041,12.335564123319614
56.11676288840868,10.508841686602427
60.30999522495951,10.675205324150404
59.31280119116199,9.176246067755065
41.607824767773614,9.024787551855013
46.907876241487855,9.134883624360759
53.31263431403564,10.788904284756594
59.75545127122359,9.158031038359475
45.2082576215471,10.579549713792826
48.14341023336183,14.150801597290878
38.93665025993972,11.742249406863385
38.037933759193294,9.347952935664317
58.125258223941984,12.402427844327889
63.56240028570823,9.183849253956897
49.27989878419666,5.923750929644292
60.03532897892024,7.983827378165191
53.61636025047634,6.258416157948289
43.54880245394876,9.296973031917382
53.61395605508414,10.036836758379103
65.38036566465969,13.352874624550566
49.64173960890049,10.653854747528325
65.64643655814007,9.561798942382271
23.802548959102555,11.658811162366979
58.21902504375224,5.57772938198423
50.870470682381715,10.471229116217131
47.009926495341325,11.541730387773933
50.91760776535502,7.0428275084403165
30.124310853991073,12.287508086413858
47.80328112162488,10.676992814988829
53.57112571511746,9.169424172198397
64.77894044741517,11.26556373221257
44.81729781726352,14.541385715608792
41.91506397106812,10.363732510116991
44.982429564154636,10.496441172600672
59.15402117702074,9.081278200919511
53.287511096596845,8.300311261070416
44.70239796232961,11.66067163308849
55.13267433113356,8.287832348182265
50.9707754934804,10.143132474438785
59.68644990532889,9.044685106469768
42.979469061226474,10.957959651492784
46.723378534022316,10.667324210573897
46.078918468678424,12.075079888515798
35.364850518678814,8.979967202290506
52.96120277064576,9.460250129413257
52.610552721798896,8.042472568435386
50.05113456642461,9.111413479847776
47.65412866624853,10.754600986089704
35.84629257949586,11.513977233290703
45.79354677234641,8.155669351644748
46.572854834732304,11.73921184021132
41.97722730778381,12.711275717609901
48.387142883339905,10.826869806447402
54.040508568145384,13.753591625116131
68.8618590121053,8.452421601792853
51.74577812831839,7.510690593377166
52.57550390722764,6.442559502191443
49.25554084233833,12.992088622978367
30.812287847009586,11.308731312708115
49.73486124550783,9.88883065817909
50.60230209941027,10.55993725263964
74.63242112485287,7.7490219054032465
48.076390352188774,14.891503959233653
53.015473423336125,10.258442363950454
49.65288230294757,10.218789589209786
38.31321962380468,11.451533247797384
61.42822814515021,10.962018463473427
57.519330326867745,10.447768048558263
57.910319470430466,8.419051089109375
40.906125452052606,10.942936714271992
64.02794310936099,13.764048992950068
35.98148937207719,12.690840092309955
55.868570938002705,13.186373253278795
71.90455625809979,8.97756864713763
40.09463674869312,8.020790359482838
44.33702270397228,9.748426159800704
50.99651365087641,10.11144982457739
44.96524345883801,12.188383036941897
34.493365689338674,6.615070740570362
50.68562974806027,13.059100638921228
39.37696286273895,9.683984202842021
54.73592430635182,9.14623786010516
40.80575765766197,7.975791249479665
65.4993440501754,6.690286656268461
42.16746707663763,11.64634116792383
46.77938483794324,10.146635934376807
58.135172173696695,7.420078200517892
37.69135683566045,7.409842455872768
52.27459934604129,9.328430601419743
63.07142754282428,13.338043050578786
33.92516765438772,9.48081729727279
51.84633858532304,6.993714093763788
52.598827942484235,9.50851387182811
57.8182287177731,9.45455286050466
37.63049289121918,4.606226714116857
36.795433869157236,9.891410266964376
55.21941565616898,9.538130939582643
52.96984673233186,11.392412729626837
52.504928503458764,13.69791218989069
53.46448209496975,12.253130059095515
43.19975278421509,9.462222618890339
52.322536971610035,7.786948182516659
52.93072473298681,15.14671960649972
42.85648581973632,10.118436868028976
68.65774511144757,10.027858583825893
54.73832920911788,9.951749825779993
38.08696502797351,10.39616952153571
56.5655360863383,9.711279176152114
40.253183297726785,8.852675986239527
57.87084603742452,8.906282117519215
61.58595579007404,9.934493459568003
41.7931768164829,8.91315045773247
59.63376129244322,8.57430843464567
54.12780926936498,10.212860455383794
58.2206015999449,9.49004556515829
68.96792982653947,13.007985977165378
47.54611883997129,4.698060383213976
42.4626383564251,12.183013703844924
41.10485570374477,12.492170384995259
41.841897150345616,5.853219535183701
49.228982905858956,9.314624811839302
53.41151974816644,9.257118268008417
52.766907993300194,7.184976610564357
58.27183249036024,8.44436662481825
50.13001891877907,7.7788483090683425
64.53534077157317,13.504540886847245
47.35343166762044,11.871356786294923
77.20169166589619,12.543110189988317
